31646,31748	31	31729,31630,31610,31632,31731,31631,31730,31638,31637,31739,31617,31634,31633,31636,31735,31613,31635,31734,31740,31620,31741,31627,31604,31626,31747,31607,31629,31744,31622,31746,31624	
36909,44079	30	15383,36927,36808,36763,36800,37041,36914,36874,37150,36980,36864,36989,36735,36683,10055,36840,36687,37018,10058,37001,37006,36952,37128,36955,36835,37196,37076,19365,36822,36813	
18765,18782	29	18774,18777,18778,18785,18780,18662,18705,18788,18701,18751,18759,18756,18757,18761,18769,18696,18698,18699,18732,18737,18734,18741,18749,18671,18673,18717,18714,18685,18720	
6492,6495	28	6450,6494,6496,6551,6498,6553,6475,6497,6456,6533,6555,6554,6470,6591,6491,6524,6508,6483,6482,6463,6462,19034,6467,6500,6466,6481,6458,6559	
31606,31708	27	31632,31638,31637,31634,31633,31636,31635,31619,31740,31620,31584,31627,31629,31623,31589,31625,31624,31729,31731,31730,31616,31618,31614,31735,31613,31734,31607	
31740,31750	26	31729,31630,31610,31632,31731,31730,31638,31739,31634,31633,31735,31613,31635,31734,31620,31741,31627,31604,31626,31747,31607,31629,31622,31746,31624,31646	
1416,1430	25	1440,1362,1384,1381,1380,1415,1359,1435,1355,1410,1354,1375,1396,1395,1450,1371,1392,1390,1349,1425,1447,1347,1402,1422,1405	
4202,4254	24	4053,22158,3958,4246,4207,19077,3530,22247,3968,4074,18511,4231,4035,4234,22097,4308,4046,22103,22147,24127,4160,3903,3948,4315	
49206,49237	23	49218,49216,49291,49191,49213,49235,49212,49211,49231,49197,49196,49209,49228,49248,49282,49201,49200,49222,49188,49221,49187,49220,49242	
31530,31638	22	31597,31595,31594,31634,31635,31619,31586,31626,31622,31625,31624,31608,31610,31616,31659,31612,31611,31614,31605,31606,31647,31646	
38579,38592	21	38581,38582,38583,38585,38586,38587,38608,38609,38588,38589,38601,38604,38605,38606,38591,38593,38598,38590,38599,38610,38611	
4074,4202	20	4254,22199,4246,4101,3530,10987,4218,18511,4231,4035,4234,4190,27340,4302,4308,22147,3903,3948,4279,4159	
32869,32934	19	32863,32874,32940,32897,32930,32864,32894,32873,32884,32895,32870,32882,32937,32858,32867,32878,32876,32898,32942	
13898,23525	18	34183,20215,34179,34169,35523,21866,34304,34543,2508,11391,19431,34250,34257,14079,9281,29720,3230,34595	
26076,26084	17	26059,26054,26075,26078,26058,26057,26090,48142,48162,16389,47707,48171,26088,48178,48157,26080,48173	
25195,27736	16	27808,25224,2662,17328,19,1088,41591,25421,29461,439,21873,45022,25405,1673,35617,25257	
9731,33250	15	33215,33212,33217,33240,33205,33208,33197,33230,33236,33226,33227,33222,33220,33221,33229	
31065,31070	14	31083,31094,31084,31095,31069,31112,31087,31064,31075,31086,31089,31066,31077,31110	
39631,39664	13	39680,39682,39663,39674,39687,39708,39645,39667,39657,39668,39679,39723,39703	
33023,33095	12	33090,33053,33010,33065,33052,33071,33061,33117,33101,33055,33100,33108	
35982,36061	11	36024,36001,35977,36009,35996,35993,35992,35987,35986,35985,35989	
18916,45022	10	43018,1135,25186,10063,27656,12649,19365,35179,18912,25215	
37822,39242	9	39233,39241,39240,41367,44056,41366,39268,23557,10029	
21383,21386	8	22437,21368,21362,22452,22436,21356,13770,21398	
12144,12145	7	12150,12162,12165,12131,12122,12155,12125	
25469,29078	6	29106,29102,25434,29112,29110,25451	
23743,33772	5	25300,10611,25276,5242,40634	
6679,37098	4	37009,37030,37071,37517	
16898,16909	3	29727,16861,13576	
31225,31873	2	12220,1976	
2672,35491	1	35488	
